Santa Clara-CA-Savvis, 02.2345.A02 ,33,1,33,,nasswitch01,nasswitch01,Brocade,5100,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,32,1,32,,nasswitch02,nasswitch02,Brocade,5100,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,36,1,36,,scco7124sh,scco7124sh-bk.ca.neustar.com,Arista,7124SX,JSH11280537,,Production,Network - Shared,Network.NET.Network - Shared
Santa Clara-CA-Savvis, 02.2345.A02 ,29,2,"28,29",,grid08,grid08,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,27,2,"26,27",,grid07,grid07,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,25,2,"24,25",,grid06,grid06,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,23,2,"22,23",,grid05,grid05,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,21,2,"20,21",,grid04,grid04,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,19,2,"19,18",,grid03,grid03,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,17,2,"16,17",,grid02,grid02,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A02 ,15,2,"14,15",,grid01,grid01,Dell,Power Edge R710,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A01,35,1,35,,nasswitch01,nasswitch01,Brocade,5000,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A01,34,1,34,,nasswitch02,nasswitch02,Brocade,5000,,,,Ferd,
Santa Clara-CA-Savvis, 02.2345.A01,23,10,"14,15,16,17,18,19,20,21,22,23",,,,EMC,DD4200,,,,Ferd,,,,,
Santa Clara-CA-Savvis, 02.2345.A01,29,1,29,,sqlclus-02,sqlclus-02,Dell,Power Edge 1950,,,,Ferd,,,,,
Santa Clara-CA-Savvis, 02.2345.A01,28,1,28,,sqlclus-01,sqlclus-01,Dell,Power Edge 1950,,,,Ferd,,,,,
Santa Clara-CA-Savvis, 02.2345.A01,27,2,"26,27",,leafdb2eqsj,leafdb2eqsj.ultradns.net,HP,ProLiant DL385 G6,USE025NBBD,144618,Production,UltraDNS-Common,Leaf Database Server,,,,
Santa Clara-CA-Savvis, 02.2345.A01,25,2,"24,25",,rac05,rac05,Super Micro ,,,,,Ferd,,,,,
Santa Clara-CA-Savvis, 02.2345.A01,13,2,"12,13",,vm01,vm01,Super Micro ,,,,,Ferd,,,,,
Santa Clara-CA-Savvis, 02.2345.A01,11,2,"10,11",,vm02,vm02,Super Micro ,,,,,Ferd,,,,,
Santa Clara-CA-Savvis,306,2,1,2,on,vmhost34-app-prod-sjc ,vmhost34-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7P6,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,7,1,7,on,vmhost42-app-prod-sjc ,vmhost42-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7P7,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,5,1,5,on,vmhost40-app-prod-sjc ,vmhost40-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PC,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,4,1,4,on,vmhost38-app-prod-sjc ,vmhost38-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PD,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,10,1,10,on,vmhost1-office-app-sjc ,vmhost1-office-app-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PN,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,8,1,8,on,vmhost44-app-prod-sjc ,vmhost44-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PQ,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,3,1,3,on,vmhost36-app-prod-sjc ,vmhost36-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PS,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,306,9,1,9,on,monitor2-1-sjc ,monitor2-1-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7Q3,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,9,1,9,on,vmhost14-app-prod-sjc ,vmhost14-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7P8,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,3,1,3,on,vmhost4-app-prod-sjc ,vmhost4-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7P9,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,7,1,7,on,vmhost10-app-prod-sjc ,vmhost10-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PH,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,12,1,12,on,vmhost10-app-prod-sjc ,vmhost10-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PJ,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,2,1,2,on,vmhost2-app-prod-sjc ,vmhost2-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PK,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,10,1,10,on,vmhost16-app-prod-sjc ,vmhost16-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PR,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,4,1,4,on,vmhost6-app-prod-sjc ,vmhost6-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PT,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,8,1,8,on,vmhost12-app-prod-sjc ,vmhost12-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PV,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,5,1,5,on,vmhost8-app-prod-sjc ,vmhost8-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PZ,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,305,13,1,13,on,vmhost20-app-prod-sjc ,vmhost20-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7Q0,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,304,19,1,19,on,kvstore2-3-prod-sjc ,kvstore2-3-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F4,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,304,10,1,10,on,kvstore2-1-prod-sjc ,kvstore2-1-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F5,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,304,14,1,14,on,kvstore2-2-prod-sjc ,kvstore2-2-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F6,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,304,23,1,23,on,kvstore2-4-prod-sjc ,kvstore2-4-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F8,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,304,5,1,5,on,,,HP,ProLiant DL380 G7,USE119N5KP,,,Ferd,,,,,
Santa Clara-CA-Savvis,303,29,1,29,on,whsedb2-1-prod-sjc ,whsedb2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G6,2UX014037Y,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,25,1,25,on,rbatch2-1-prod-sjc ,rbatch2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,2UX014037L,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,32,1,32,on,svcs2-1-prod-sjc ,svcs2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,MXQ2320387,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,18,1,18,off,log2-1-prod-sjc ,log2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE039N558,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,16,1,16,on,vmhost2-io-prod-sjc ,vmhost2-io-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE039N559,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,31,1,31,on,loader2-1-prod-sjc ,loader2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE039N55A,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,12,1,12,on,sumdb2-1-prod-sjc ,sumdb2-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7XP,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,9,1,9,on,vmhost3-io-prod-sjc ,vmhost3-io-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7XQ,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,5,1,5,on,event2-3-prod-sjc ,event2-3-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE233C0KA,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,3,1,3,on,event2-2-prod-sjc ,event2-2-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE233C0KK,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,20,1,20,on,event2-1-prod-sjc ,event2-1-prod-sjc.agkn.net,HP,ProLiant DL380p G8,2M232800MN,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,303,22,1,22,on,event2-4-prod-sjc ,event2-4-prod-sjc.agkn.net,HP,ProLiant DL380p G8,2M232800MP,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,302,21,1,21,on,console2-prod-sjc ,console2-prod-sjc.agkn.net,Cisco,2800,FTX1227A120,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,302,22,1,22,on,slb2-prod-sjc ,slb2-prod-sjc.agkn.net,Brocade,ADX1000,E30524E014,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,302,20,1,20,on,slb4-prod-sjc ,slb4-prod-sjc.agkn.net,Brocade,ADX1000,E32520J0WK,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,302,40,1,40,on,,,Juniper,EX4200,BP0208137929,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,42,1,42,on,,,Juniper,EX4200,BP0208180154,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,44,1,44,on,,,Juniper,EX4200,BP0211219462,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,11,1,11,on,,,Cisco,MDS 9222i,JAB1224N3XC,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,18,1,18,on,,,Juniper,MX80,ABCD2978,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,4,1,4,on,ops2-3-sjc ,ops2-3-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PB,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,302,16,1,16,on,,,Juniper,SRX 550,,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,2,1,2,on,,,SUN,X4150,0818QAR3E3,,,Ferd,,,,,
Santa Clara-CA-Savvis,302,3,1,3,on,,,SUN,X4150,0818QAR3EC,,,Ferd,,,,,
Santa Clara-CA-Savvis,206,9,1,9,on,vmhost45-app-prod-sjc ,vmhost45-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PA,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,7,1,7,on,vmhost41-app-prod-sjc ,vmhost41-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PF,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,5,1,5,on,vmhost39-app-prod-sjc ,vmhost39-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PG,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,2,1,2,on,vmhost33-app-prod-sjc ,vmhost33-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PL,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,4,1,4,on,vmhost37-app-prod-sjc ,vmhost37-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PP,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,3,1,3,on,vmhost35-app-prod-sjc ,vmhost35-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PX,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,8,1,8,on,vmhost43-app-prod-sjc ,vmhost43-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7Q1,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,206,10,1,10,on,monitor1-1-sjc ,monitor1-1-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7Q2,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,205,9,1,9,on,,,HP,ProLiant DL360 G7,USE119N7G3,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,4,1,4,on,,,HP,ProLiant DL360 G7,USE119N7G4,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,10,1,10,on,,,HP,ProLiant DL360 G7,USE119N7G5,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,3,1,3,on,,,HP,ProLiant DL360 G7,USE119N7G6,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,7,1,7,on,,,HP,ProLiant DL360 G7,USE119N7G7,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,8,1,8,on,,,HP,ProLiant DL360 G7,USE119N7G8,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,5,1,5,on,,,HP,ProLiant DL360 G7,USE119N7G9,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,2,1,2,on,,,HP,ProLiant DL360 G7,USE119N7GA,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,12,1,12,on,,,HP,ProLiant DL360 G7,USE119N7P4,,,Ferd,,,,,
Santa Clara-CA-Savvis,205,13,1,13,on,vmhost19-app-prod-sjc ,vmhost19-app-prod-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7P5,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,204,23,1,23,on,kvstore1-4-prod-sjc ,kvstore1-4-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F2,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,204,10,1,10,on,kvstore1-1-prod-sjc ,kvstore1-1-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F3,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,204,19,1,19,on,kvstore1-3-prod-sjc ,kvstore1-3-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F7,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,204,14,1,14,on,kvstore1-2-prod-sjc ,kvstore1-2-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N5F9,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,204,5,1,5,on,vmhost1-ultra-prod-sjc ,vmhost1-ultra-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N6KN,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,32,1,32,on,svcs1-1-prod-sjc ,svcs1-1-prod-sjc.agkn.net,HP,ProLiant DL360 G7,MXQ2320386,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,25,1,25,on,,,HP,ProLiant DL380 G7,2UUX00306GU,,,Ferd,,,,,
Santa Clara-CA-Savvis,203,29,1,29,on,vmhost46-app-prod-sjc ,vmhost46-app-prod-sjc.agkn.net,HP,ProLiant DL380 G7,2UX95300VD,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,18,1,18,on,log1-1-prod-sjc ,log1-1-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE039N557,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,31,1,31,on,loader1-1-prod-sjc ,loader1-1-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE039N55D,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,16,1,16,on,vmhost1-io-prod-sjc ,vmhost1-io-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE039N55F,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,12,1,12,on,sumdb1-1-prod-sjc ,sumdb1-1-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N7XM,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,9,1,9,on,vmhost4-io-prod-sjc ,vmhost4-io-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE119N7XN,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,3,1,3,on,event1-2-prod-sjc ,event1-2-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE233C0KD,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,5,1,5,on,event1-3-prod-sjc ,event1-3-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE233C0KE,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,22,1,22,on,event1-4-prod-sjc ,event1-4-prod-sjc.agkn.net,HP,ProLiant DL380 G8,2M232800MQ,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,20,1,20,on,event1-1-prod-sjc ,event1-1-prod-sjc.agkn.net,HP,ProLiant DL380 G8,2M232800MR,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,203,13,1,13,on,,,SEAGATE,SRD00F2,NA4JDSWM,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,21,1,21,on,,,Cisco,2800,COM7R00ARA,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,37,1,37,on,,,Cisco,5510,JMX1038K0VU,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,22,1,22,on,slb1-prod-sjc ,slb1-prod-sjc.agkn.net,Brocade,ADX1000,E30550F03Y,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,202,20,1,20,on,slb3-prod-sjc ,slb3-prod-sjc.agkn.net,Brocade,ADX1000,E32520J0WL,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,202,12,1,12,on,,,Cisco,ASA 5505,JMX162940W2,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,40,1,40,on,,,Juniper,EX4200,BM0210483243,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,44,1,44,on,,,Juniper,EX4200,BM0211074497,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,42,1,42,on,,,Juniper,EX4200,BM0211208114,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,11,1,11,on,,,Cisco,MDS 9222i,JAB12251V473,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,18,1,18,on,,,Juniper,MX80,ABCD2980,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,13,1,13,on,,,AT&T,NVG510,,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,4,1,4,on,ops1-3-sjc ,ops1-3-sjc.agkn.net,HP,ProLiant DL360 G7,USE119N7PM,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,202,16,1,16,on,,,Juniper,SRX 550,,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,3,1,3,on,,,SUN,X4150,0818QAR3E2,,,Ferd,,,,,
Santa Clara-CA-Savvis,202,2,1,2,on,,,SUN,X4150,0818QAR3F6,,,Ferd,,,,,
Santa Clara-CA-Savvis,105,23,1,23,on,spare2-1-qa-sjc ,spare2-1-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T212,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,21,1,21,on,vmhost2-app-perf-sjc ,vmhost2-app-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T21F,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,26,1,26,on,loadgen2-1-perf-sjc ,loadgen2-1-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T21N,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,22,1,22,on,vmhost4-app-perf-sjc ,vmhost4-app-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T21P,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,24,1,24,on,admin40-1-dev-sjc ,admin40-1-dev-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T461,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,17,1,17,on,admin40-1-dev-sjc ,admin40-1-dev-sjc.agkn.net,HP,ProLiant DL380 G7,USE204T461,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,105,19,1,19,on,vmhost19-app-prod-sjc ,vmhost19-app-prod-sjc.agkn.net,HP,ProLiant DL380 G7,USE204T465,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,26,1,26,on,loadgen1-1-perf-sjc ,loadgen1-1-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T20Y,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,23,1,23,on,sum16-1-qa-sjc ,sum16-1-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T211,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,21,1,21,on,vmhost1-app-perf-sjc ,vmhost1-app-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T218,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,22,1,22,on,vmhost3-app-perf-sjc ,vmhost3-app-perf-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T219,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,24,1,24,on,sum17-1-dev-sjc ,sum17-1-dev-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T21J,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,19,1,19,on,sumdb1-1-perf-sjc ,sumdb1-1-perf-sjc.agkn.net,HP,ProLiant DL380 G7,USE204T460,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,104,17,1,17,on,vmhost18-io-qa-sjc ,vmhost18-io-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE204T468,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,23,1,23,on,vmhost4-app-qa-sjc ,vmhost4-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDVR,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,21,1,21,on,rbatch2-1-qa-sjc ,rbatch2-1-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDVV,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,24,1,24,on,vmhost6-app-qa-sjc ,vmhost6-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDVX,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,22,1,22,on,vmhost2-app-qa-sjc ,vmhost2-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX0,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,27,1,27,on,vmhost10-app-qa-sjc ,vmhost10-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX4,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,26,1,26,on,vmhost8-app-qa-sjc ,vmhost8-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T21C,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,32,1,32,on,event2-1-perf-sjc ,event2-1-perf-sjc.agkn.net,HP,ProLiant DL380 G7,USE039N55C,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,17,1,17,on,vmhost12-io-qa-sjc ,vmhost12-io-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE129NDM1,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,19,1,19,on,sumdb2-1-qa-sjc ,sumdb2-1-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE129NDM5,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,14,1,14,on,vmhost14-ultra-dev-sjc ,vmhost14-ultra-dev-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0N6,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,9,1,9,on,kvstore2-2-qa-sjc ,kvstore2-2-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0N8,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,103,5,1,5,on,kvstore2-1-qa-sjc ,kvstore2-1-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0N9,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,24,1,24,on,vmhost5-app-qa-sjc ,vmhost5-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDVS,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
